geonameid	name	latitude	longitude	country	admin1	admin2	population	elevation	gtopo30	timezone
3460355	Jaciara	-15.96527778	-54.96833333	BR	Mato Grosso		22737		300	America/Cuiaba
3460362	Jacarezinho	-23.16055556	-49.96944444	BR	Paraná		35090		610	America/Sao_Paulo
3460370	Jacareí	-23.30527778	-45.96583333	BR	São Paulo		213110		598	America/Sao_Paulo
3460441	Jaboticabal	-21.25472222	-48.32222222	BR	São Paulo		69394		607	America/Sao_Paulo
3460484	Ivoti	-29.59111111	-51.16055556	BR	Rio Grande do Sul		18171		142	America/Sao_Paulo
3460511	Ituverava	-20.33944444	-47.78055556	BR	São Paulo		36997		610	America/Sao_Paulo
3460513	Iturama	-19.72805556	-50.19555556	BR	Minas Gerais		29805		402	America/Campo_Grande
3460522	Itumbiara	-18.41916667	-49.21527778	BR	Goias		79582		541	America/Campo_Grande
3460523	Ituiutaba	-18.96888889	-49.465	BR	Minas Gerais		85345		594	America/Campo_Grande
3460530	Ituberá	-13.73222222	-39.14916667	BR	Bahia		19887		69	America/Bahia
3460535	Itu	-23.26416667	-47.29916667	BR	São Paulo		137586		610	America/Sao_Paulo
3460542	Itororó	-15.11694444	-40.07027778	BR	Bahia		17324		274	America/Bahia
3460584	Itaúna	-20.07527778	-44.57638889	BR	Minas Gerais		77400		898	America/Sao_Paulo
3460594	Itatinga	-23.10166667	-48.61583333	BR	São Paulo		15696		797	America/Sao_Paulo
3460598	Itatiba	-23.00583333	-46.83888889	BR	São Paulo		67934		717	America/Sao_Paulo
3460620	Itararé	-24.1125	-49.33166667	BR	São Paulo		44809		755	America/Sao_Paulo
3460629	Itaqui	-29.12527778	-56.55305556	BR	Rio Grande do Sul		34631		56	America/Campo_Grande
3460644	Itaquaquecetuba	-23.48611111	-46.34833333	BR	São Paulo		336679		674	America/Sao_Paulo
3460648	Itapuranga	-15.56222222	-49.94861111	BR	Goias		19709		605	America/Cuiaba
3460671	Itápolis	-21.59555556	-48.81277778	BR	São Paulo		34552		476	America/Sao_Paulo
3460699	Itapira	-22.43611111	-46.82166667	BR	São Paulo		61607		732	America/Sao_Paulo
3460718	Itapevi	-23.54888889	-46.93416667	BR	São Paulo		201748		807	America/Sao_Paulo
3460723	Itapeva	-23.98222222	-48.87555556	BR	São Paulo		62957		831	America/Sao_Paulo
3460728	Itapetininga	-23.59166667	-48.05305556	BR	São Paulo		126243		676	America/Sao_Paulo
3460730	Itapetinga	-15.24888889	-40.24777778	BR	Bahia		59721		261	America/Bahia
3460733	Itaperuna	-21.205	-41.88777778	BR	Rio de Janeiro		84435		152	America/Sao_Paulo
3460734	Itaperuçu	-25.22	-49.34777778	BR	Paraná		26546		963	America/Sao_Paulo
3460738	Itapemirim	-21.01111111	-40.83388889	BR	Espírito Santo		17536		5	America/Sao_Paulo
3460740	Itapema	-27.09027778	-48.61138889	BR	Santa Catarina		36761		20	America/Sao_Paulo
3460748	Itapecerica da Serra	-23.71694444	-46.84916667	BR	São Paulo		151605		854	America/Sao_Paulo
3460752	Itapecerica	-20.4725	-45.12555556	BR	Minas Gerais		16684		908	America/Sao_Paulo
3460764	Itaparica	-12.88833333	-38.67861111	BR	Bahia		20100		1	America/Bahia
3460773	Itapaci	-14.95083333	-49.54944444	BR	Goias		16117		560	America/Cuiaba
3460774	Itaocara	-21.66916667	-42.07611111	BR	Rio de Janeiro		16762		64	America/Sao_Paulo
3460791	Itanhaém	-24.18305556	-46.78888889	BR	São Paulo		90385		10	America/Sao_Paulo
3460813	Itambé	-15.245	-40.62444444	BR	Bahia		23558		333	America/Bahia
3460825	Itamarandiba	-17.85722222	-42.85888889	BR	Minas Gerais		18063		920	America/Sao_Paulo
3460826	Itamaraju	-17.03916667	-39.53111111	BR	Bahia		47628		75	America/Bahia
3460831	Itajuípe	-14.67805556	-39.375	BR	Bahia		15516		94	America/Bahia
3460834	Itajubá	-22.42555556	-45.45277778	BR	Minas Gerais		81870		904	America/Sao_Paulo
3460845	Itajaí	-26.90777778	-48.66194444	BR	Santa Catarina		155716		20	America/Sao_Paulo
3460887	Itaí	-23.41777778	-49.09055556	BR	São Paulo		22304		613	America/Sao_Paulo
3460899	Itaguaí	-22.85222222	-43.77527778	BR	Rio de Janeiro		100752		24	America/Sao_Paulo
3460949	Itabuna	-14.78555556	-39.28027778	BR	Bahia		205660		48	America/Bahia
3460950	Itaboraí	-22.74444444	-42.85944444	BR	Rio de Janeiro		182498		65	America/Sao_Paulo
3460954	Itabirito	-20.25333333	-43.80138889	BR	Minas Gerais		39452		897	America/Sao_Paulo
3460960	Itabira	-19.61916667	-43.22694444	BR	Minas Gerais		99496		903	America/Sao_Paulo
3460963	Itaberaí	-16.02027778	-49.81027778	BR	Goias		22129		779	America/Campo_Grande
3460966	Itaberaba	-12.5275	-40.30694444	BR	Bahia		47301		270	America/Bahia
3460971	Itabaianinha	-11.27388889	-37.79	BR	Sergipe		17149		153	America/Bahia
3460974	Itabaiana	-10.685	-37.42527778	BR	Sergipe		63888		174	America/Bahia
3461013	Irecê	-11.30416667	-41.85583333	BR	Bahia		63626		733	America/Bahia
3461017	Irati	-25.46722222	-50.65111111	BR	Paraná		45830		914	America/Sao_Paulo
3461055	Iracemápolis	-22.58055556	-47.51861111	BR	São Paulo		16795		610	America/Sao_Paulo
3461090	Iporá	-16.44194444	-51.11777778	BR	Goias		28254		562	America/Campo_Grande
3461124	Ipirá	-12.15833333	-39.73722222	BR	Bahia		27217		299	America/Bahia
3461129	Ipiaú	-14.13722222	-39.73388889	BR	Bahia		38762		106	America/Bahia
3461134	Iperó	-23.35027778	-47.68861111	BR	São Paulo		17160		548	America/Sao_Paulo
3461144	Ipatinga	-19.46833333	-42.53666667	BR	Minas Gerais		228746		213	America/Sao_Paulo
3461151	Ipameri	-17.72194444	-48.15972222	BR	Goias		18607		791	America/Sao_Paulo
3461153	Ipaba	-19.41361111	-42.41944444	BR	Minas Gerais		15970		262	America/Sao_Paulo
3461194	Inhumas	-16.35777778	-49.49611111	BR	Goias		44058		866	America/Campo_Grande
3461311	Indaiatuba	-23.09027778	-47.21805556	BR	São Paulo		179911		610	America/Sao_Paulo
3461316	Indaial	-26.89777778	-49.23166667	BR	Santa Catarina		44359		177	America/Sao_Paulo
3461368	Imbituva	-25.23	-50.60444444	BR	Paraná		19671		906	America/Sao_Paulo
3461370	Imbituba	-28.24	-48.67027778	BR	Santa Catarina		43450		13	America/Sao_Paulo
3461408	Ilhéus	-14.78888889	-39.04944444	BR	Bahia		155499		1	America/Bahia
3461411	Ilha Solteira	-20.43277778	-51.3425	BR	São Paulo		24997		311	America/Campo_Grande
3461425	Ilhabela	-23.77805556	-45.35805556	BR	São Paulo		32892		187	America/Sao_Paulo
3461444	Ijuí	-28.38777778	-53.91472222	BR	Rio Grande do Sul		71202		310	America/Campo_Grande
3461465	Iguape	-24.70805556	-47.55527778	BR	São Paulo		23784		55	America/Sao_Paulo
3461481	Igrejinha	-29.57444444	-50.79027778	BR	Rio Grande do Sul		28679		153	America/Sao_Paulo
3461498	Igarapé	-20.07027778	-44.30166667	BR	Minas Gerais		21427		791	America/Sao_Paulo
3461499	Igarapava	-20.03833333	-47.74694444	BR	São Paulo		29057		610	America/Sao_Paulo
3461501	Igaraçu do Tietê	-22.50916667	-48.55777778	BR	São Paulo		22758		447	America/Sao_Paulo
3461519	Içara	-28.71333333	-49.3	BR	Santa Catarina		51454		109	America/Sao_Paulo
3461525	Ibotirama	-12.18527778	-43.22055556	BR	Bahia		17354		428	America/Bahia
3461528	Ibiúna	-23.65638889	-47.2225	BR	São Paulo		22860		902	America/Sao_Paulo
3461550	Ibitinga	-21.75777778	-48.82888889	BR	São Paulo		49074		468	America/Sao_Paulo
3461563	Ibirité	-20.02194444	-44.05888889	BR	Minas Gerais		141374		874	America/Sao_Paulo
3461565	Ibirataia	-14.06694444	-39.64055556	BR	Bahia		19942		235	America/Bahia
3461576	Ibirama	-27.05694444	-49.51777778	BR	Santa Catarina		18357		268	America/Sao_Paulo
3461588	Ibiporã	-23.26916667	-51.04805556	BR	Paraná		44790		471	America/Campo_Grande
3461606	Ibicaraí	-14.865	-39.5875	BR	Bahia		19574		126	America/Bahia
3461620	Ibiá	-19.47833333	-46.53888889	BR	Minas Gerais		18428		912	America/Sao_Paulo
3461625	Ibaté	-21.95472222	-47.99666667	BR	São Paulo		29550		823	America/Sao_Paulo
3461628	Ibaiti	-23.84861111	-50.18777778	BR	Paraná		25796		781	America/Sao_Paulo
3461638	Iaçu	-12.76722222	-40.21166667	BR	Bahia		22664		241	America/Bahia
3461655	Hortolândia	-22.85833333	-47.22	BR	São Paulo		203533		610	America/Sao_Paulo
3461680	Herval	-32.02361111	-53.39555556	BR	Rio Grande do Sul		18063		305	America/Sao_Paulo
3461724	Gurupi	-11.72916667	-49.06861111	BR	Tocantins		64789		366	America/Araguaina
3461763	Guaxupé	-21.30527778	-46.71277778	BR	Minas Gerais		47889		886	America/Sao_Paulo
3461786	Guarulhos	-23.46277778	-46.53333333	BR	São Paulo		1169577		704	America/Sao_Paulo
3461789	Guarujá	-23.99305556	-46.25638889	BR	São Paulo		310424		1	America/Sao_Paulo
3461824	Guariba	-21.36	-48.22833333	BR	São Paulo		30464		610	America/Sao_Paulo
3461857	Guaratuba	-25.88277778	-48.57472222	BR	Paraná		18906		1	America/Sao_Paulo
3461859	Guaratinguetá	-22.81638889	-45.1925	BR	São Paulo		105880		480	America/Sao_Paulo
3461871	Guararema	-23.415	-46.035	BR	São Paulo		23572		597	America/Sao_Paulo
3461874	Guararapes	-21.26083333	-50.64277778	BR	São Paulo		27557		413	America/Campo_Grande
3461879	Guarapuava	-25.39527778	-51.45805556	BR	Paraná		150850		933	America/Sao_Paulo
3461888	Guarapari	-20.66666667	-40.4975	BR	Espírito Santo		100925		-9999	America/Sao_Paulo
3461910	Guaranésia	-21.29916667	-46.8025	BR	Minas Gerais		17437		855	America/Sao_Paulo
3461914	Guaramirim	-26.47305556	-49.00277778	BR	Santa Catarina		21422		166	America/Sao_Paulo
3461935	Guará	-20.42833333	-47.82416667	BR	São Paulo		18263		607	America/Sao_Paulo
3461941	Guaporé	-28.84555556	-51.89027778	BR	Rio Grande do Sul		20050		513	America/Sao_Paulo
3461949	Guapimirim	-22.53722222	-42.98194444	BR	Rio de Janeiro		31202		116	America/Sao_Paulo
3461958	Guanhães	-18.775	-42.9325	BR	Minas Gerais		23727		852	America/Sao_Paulo
3461973	Guanambi	-14.22333333	-42.78138889	BR	Bahia		58877		541	America/Bahia
3461995	Guaíra	-20.31833333	-48.31055556	BR	São Paulo		34092		559	America/Sao_Paulo
3462022	Guaçuí	-20.77555556	-41.67944444	BR	Espírito Santo		19786		607	America/Sao_Paulo
3462089	Gravataí	-29.94444444	-50.99194444	BR	Rio Grande do Sul		238778		75	America/Sao_Paulo
3462315	Governador Valadares	-18.85111111	-41.94944444	BR	Minas Gerais		250878		132	America/Sao_Paulo
3462371	Goiatuba	-18.0125	-49.35472222	BR	Goias		25925		684	America/Campo_Grande
3462374	Goiás	-15.93444444	-50.14027778	BR	Goias		19098		558	America/Campo_Grande
3462376	Goianira	-16.49611111	-49.42638889	BR	Goias		22822		820	America/Campo_Grande
3462377	Goiânia	-16.67861111	-49.25388889	BR	Goias		1171195		790	America/Campo_Grande
3462378	Goianésia	-15.3175	-49.1175	BR	Goias		47883		875	America/Campo_Grande
3462535	Gaspar	-26.93138889	-48.95888889	BR	Santa Catarina		33658		100	America/Sao_Paulo
3462557	Garibaldi	-29.25611111	-51.53361111	BR	Rio Grande do Sul		30364		636	America/Sao_Paulo
3462580	Garça	-22.21055556	-49.65611111	BR	São Paulo		41302		610	America/Sao_Paulo
3462601	Gandu	-13.74388889	-39.48666667	BR	Bahia		21565		222	America/Bahia
3462916	Frutal	-20.02472222	-48.94055556	BR	Minas Gerais		40931		563	America/Sao_Paulo
3462956	Frederico Westphalen	-27.35916667	-53.39444444	BR	Rio Grande do Sul		20896		337	America/Campo_Grande
3462964	Franco da Rocha	-23.32166667	-46.72694444	BR	São Paulo		108858		941	America/Sao_Paulo
3462980	Francisco Morato	-23.28166667	-46.74527778	BR	São Paulo		171790		922	America/Sao_Paulo
3462996	Francisco Beltrão	-26.08111111	-53.055	BR	Paraná		57618		610	America/Campo_Grande
3463011	Franca	-20.53861111	-47.40083333	BR	São Paulo		305041		920	America/Sao_Paulo
3463030	Foz do Iguaçu	-25.54777778	-54.58805556	BR	Paraná		293523		174	America/Campo_Grande
3463066	Forquilhinha	-28.7475	-49.47222222	BR	Santa Catarina		22998		91	America/Sao_Paulo
3463140	Formosa	-15.53722222	-47.33444444	BR	Goias		81232		921	America/Sao_Paulo
3463174	Formiga	-20.46444444	-45.42638889	BR	Minas Gerais		56404		904	America/Sao_Paulo
3463237	Florianópolis	-27.59666667	-48.54916667	BR	Santa Catarina		412724		149	America/Sao_Paulo
3463271	Flores da Cunha	-29.02888889	-51.18166667	BR	Rio Grande do Sul		20521		687	America/Sao_Paulo
3463422	Ferraz de Vasconcelos	-23.54083333	-46.36861111	BR	São Paulo		167900		680	America/Sao_Paulo
3463432	Fernandópolis	-20.28388889	-50.24638889	BR	São Paulo		61931		558	America/Campo_Grande
3463478	Feira de Santana	-12.26666667	-38.96666667	BR	Bahia		481911		166	America/Bahia
3463605	Farroupilha	-29.225	-51.34777778	BR	Rio Grande do Sul		57650		612	America/Sao_Paulo
3463698	Euclides da Cunha	-10.5075	-39.01583333	BR	Bahia		29738		584	America/Bahia
3463762	Estrela	-28.06111111	-50.93833333	BR	Rio Grande do Sul		24200		914	America/Sao_Paulo
3463859	Esteio	-29.86138889	-51.17916667	BR	Rio Grande do Sul		84902		29	America/Sao_Paulo
3463865	Estância Velha	-29.64833333	-51.17388889	BR	Rio Grande do Sul		40390		149	America/Sao_Paulo
3463900	Estância	-11.26833333	-37.43833333	BR	Sergipe		55654		30	America/Bahia
3463920	Esplanada	-11.79611111	-37.945	BR	Bahia		18859		119	America/Bahia
3463939	Espinosa	-14.92611111	-42.81916667	BR	Minas Gerais		17548		579	America/Bahia
3464008	Esmeraldas	-19.7625	-44.31388889	BR	Minas Gerais		103206		862	America/Sao_Paulo
3464073	Erechim	-27.63416667	-52.27388889	BR	Rio Grande do Sul		96087		627	America/Sao_Paulo
3464100	Entre Rios	-11.94194444	-38.08444444	BR	Bahia		27405		155	America/Bahia
3464255	Encruzilhada do Sul	-30.54388889	-52.52194444	BR	Rio Grande do Sul		17199		313	America/Sao_Paulo
3464274	Encantado	-29.23611111	-51.86972222	BR	Rio Grande do Sul		16637		111	America/Sao_Paulo
3464304	Embu Guaçu	-23.83222222	-46.81138889	BR	São Paulo		76310		737	America/Sao_Paulo
3464305	Embu	-23.64888889	-46.85222222	BR	São Paulo		221733		823	America/Sao_Paulo
3464329	Elói Mendes	-21.61	-45.56527778	BR	Minas Gerais		19413		914	America/Sao_Paulo
3464374	Duque de Caxias	-22.78555556	-43.31166667	BR	Rio de Janeiro		818329		7	America/Sao_Paulo
3464460	Dourados	-22.22111111	-54.80555556	BR	Mato Grosso do Sul		162202		359	America/Campo_Grande
3464547	Dom Pedrito	-30.98277778	-54.67305556	BR	Rio Grande do Sul		36911		144	America/Campo_Grande
3464579	Dois Vizinhos	-25.73361111	-53.05722222	BR	Paraná		22766		542	America/Campo_Grande
3464618	Dois Córregos	-22.36611111	-48.38027778	BR	São Paulo		20974		720	America/Sao_Paulo
3464688	Divinópolis	-20.13888889	-44.88388889	BR	Minas Gerais		193832		736	America/Sao_Paulo
3464724	Diamantino	-14.40861111	-56.44611111	BR	Mato Grosso		15699		280	America/Cuiaba
3464728	Diamantina	-18.24944444	-43.60027778	BR	Minas Gerais		37343		1200	America/Sao_Paulo
3464739	Diadema	-23.68611111	-46.62277778	BR	São Paulo		390633		723	America/Sao_Paulo
3464809	Descalvado	-21.90388889	-47.61944444	BR	São Paulo		26137		640	America/Sao_Paulo
3464891	Curvelo	-18.75638889	-44.43083333	BR	Minas Gerais		63954		613	America/Sao_Paulo
3464974	Curitibanos	-27.28277778	-50.58444444	BR	Santa Catarina		32141		939	America/Sao_Paulo
3464975	Curitiba	-25.42777778	-49.27305556	BR	Paraná		1718421		913	America/Sao_Paulo
3465038	Cuiabá	-15.59611111	-56.09666667	BR	Mato Grosso		521934		173	America/Cuiaba
3465059	Cubatão	-23.895	-46.42527778	BR	São Paulo		118410		29	America/Sao_Paulo
3465083	Cruzeiro do Oeste	-23.785	-53.07333333	BR	Paraná		15057		439	America/Campo_Grande
3465090	Cruzeiro	-22.57611111	-44.96277778	BR	São Paulo		72022		462	America/Sao_Paulo
3465105	Cruz das Almas	-12.67	-39.10194444	BR	Bahia		47844		134	America/Bahia
3465108	Cruz Alta	-28.63861111	-53.60638889	BR	Rio Grande do Sul		65275		378	America/Campo_Grande
3465164	Cristalina	-16.76861111	-47.61361111	BR	Goias		36531		1210	America/Sao_Paulo
3465196	Criciúma	-28.6775	-49.36972222	BR	Santa Catarina		161954		158	America/Sao_Paulo
3465209	Cravinhos	-21.34027778	-47.72944444	BR	São Paulo		32689		614	America/Sao_Paulo
3465228	Coxim	-18.50666667	-54.76	BR	Mato Grosso do Sul		30215		246	America/Campo_Grande
3465284	Cotia	-23.60388889	-46.91916667	BR	São Paulo		174828		841	America/Sao_Paulo
3465320	Cosmópolis	-22.64583333	-47.19611111	BR	São Paulo		47772		597	America/Sao_Paulo
3465329	Coruripe	-10.12555556	-36.17555556	BR	Alagoas		31427		9	America/Maceio
3465342	Corumbá	-19.00916667	-57.65333333	BR	Mato Grosso do Sul		96520		92	America/Campo_Grande
3465459	Coronel Vivida	-25.97972222	-52.56777778	BR	Paraná		15841		637	America/Campo_Grande
3465476	Coronel Fabriciano	-19.51861111	-42.62888889	BR	Minas Gerais		100916		268	America/Sao_Paulo
3465487	Coromandel	-18.47333333	-47.20027778	BR	Minas Gerais		22647		917	America/Sao_Paulo
3465512	Corinto	-18.38083333	-44.45638889	BR	Minas Gerais		22121		612	America/Sao_Paulo
3465524	Cordeirópolis	-22.48194444	-47.45666667	BR	São Paulo		25630		621	America/Sao_Paulo
3465527	Cordeiro	-22.02861111	-42.36083333	BR	Rio de Janeiro		15601		616	America/Sao_Paulo
3465624	Contagem	-19.93166667	-44.05361111	BR	Minas Gerais		627123		878	America/Sao_Paulo
3465644	Conselheiro Lafaiete	-20.66027778	-43.78611111	BR	Minas Gerais		111596		922	America/Sao_Paulo
3465671	Congonhas	-20.49972222	-43.85777778	BR	Minas Gerais		48819		914	America/Sao_Paulo
3465713	Conde	-11.81361111	-37.61055556	BR	Bahia		15557		8	America/Bahia
3465721	Concórdia	-27.23416667	-52.02777778	BR	Santa Catarina		55367		619	America/Sao_Paulo
3465731	Conchal	-22.33027778	-47.1725	BR	São Paulo		21351		610	America/Sao_Paulo
3465748	Conceição do Coité	-11.56388889	-39.28277778	BR	Bahia		35171		383	America/Bahia
3465758	Conceição do Jacuípe	-12.31666667	-38.76666667	BR	Bahia		21597		156	America/Bahia
3465764	Conceição das Alagoas	-19.91472222	-48.38833333	BR	Minas Gerais		16152		588	America/Sao_Paulo
3465767	Conceição da Feira	-12.50583333	-38.99861111	BR	Bahia		15834		142	America/Bahia
3465769	Conceição da Barra	-18.59333333	-39.73222222	BR	Espírito Santo		19309		1	America/Bahia
3465881	Colorado	-22.8375	-51.97305556	BR	Paraná		20449		348	America/Campo_Grande
3465927	Colombo	-25.29166667	-49.22416667	BR	Paraná		217000		927	America/Sao_Paulo
3465944	Colatina	-19.53944444	-40.63055556	BR	Espírito Santo		101190		107	America/Sao_Paulo
3466041	Coaraci	-14.64083333	-39.55111111	BR	Bahia		32344		267	America/Bahia
3466062	Cláudio	-20.44333333	-44.76583333	BR	Minas Gerais		21824		914	America/Sao_Paulo
3466171	Cícero Dantas	-10.6	-38.38333333	BR	Bahia		18317		463	America/Bahia
3466174	Cianorte	-23.66333333	-52.605	BR	Paraná		55994		385	America/Campo_Grande
3466261	Charqueadas	-29.95472222	-51.62527778	BR	Rio Grande do Sul		32076		16	America/Sao_Paulo
3466296	Chapecó	-27.09638889	-52.61833333	BR	Santa Catarina		160157		621	America/Campo_Grande
3466429	Cerquilho	-23.165	-47.74361111	BR	São Paulo		35367		573	America/Sao_Paulo
3466436	Ceres	-15.30833333	-49.59833333	BR	Goias		18759		557	America/Cuiaba
3466481	Celso Ramos	-27.63444444	-51.33638889	BR	Santa Catarina		15162		623	America/Sao_Paulo
3466537	Caxias do Sul	-29.16805556	-51.17944444	BR	Rio Grande do Sul		381270		737	America/Sao_Paulo
3466547	Caxambu	-21.97722222	-44.9325	BR	Minas Gerais		22701		917	America/Sao_Paulo
3466641	Catu	-12.35305556	-38.37888889	BR	Bahia		39932		94	America/Bahia
3466692	Catanduva	-21.13777778	-48.97277778	BR	São Paulo		109612		511	America/Sao_Paulo
3466696	Catalão	-18.16583333	-47.94638889	BR	Goias		63544		886	America/Sao_Paulo
3466698	Cataguases	-21.38916667	-42.69666667	BR	Minas Gerais		62618		310	America/Sao_Paulo
3466704	Castro	-24.79111111	-50.01194444	BR	Paraná		42091		1032	America/Sao_Paulo
3466723	Castelo	-20.60361111	-41.18472222	BR	Espírito Santo		20198		274	America/Sao_Paulo
3466750	Cassilândia	-19.11333333	-51.73416667	BR	Mato Grosso do Sul		18497		524	America/Campo_Grande
3466763	Casimiro de Abreu	-22.48055556	-42.20416667	BR	Rio de Janeiro		19087		109	America/Sao_Paulo
3466779	Cascavel	-24.95583333	-53.45527778	BR	Paraná		257172		647	America/Campo_Grande
3466824	Casa Branca	-21.77388889	-47.08638889	BR	São Paulo		22497		615	America/Sao_Paulo
3466902	Carmo do Paranaíba	-19.00083333	-46.31611111	BR	Minas Gerais		26537		999	America/Sao_Paulo
3466903	Carmo do Cajuru	-20.18416667	-44.77111111	BR	Minas Gerais		16332		782	America/Sao_Paulo
3466933	Carlos Barbosa	-29.2975	-51.50361111	BR	Rio Grande do Sul		19105		631	America/Sao_Paulo
3466978	Carazinho	-28.28388889	-52.78638889	BR	Rio Grande do Sul		59417		556	America/Sao_Paulo
3466988	Caratinga	-19.78972222	-42.13916667	BR	Minas Gerais		60066		912	America/Sao_Paulo
3466998	Carapicuíba	-23.5225	-46.83555556	BR	São Paulo		361112		630	America/Sao_Paulo
3467012	Carangola	-20.73305556	-42.02944444	BR	Minas Gerais		25321		610	America/Sao_Paulo
3467026	Carandaí	-20.95361111	-43.80638889	BR	Minas Gerais		16657		1054	America/Sao_Paulo
3467081	Caraguatatuba	-23.62027778	-45.41305556	BR	São Paulo		90843		51	America/Sao_Paulo
3467197	Capivari	-22.995	-47.50777778	BR	São Paulo		35518		519	America/Sao_Paulo
3467261	Capinzal	-27.34361111	-51.61194444	BR	Santa Catarina		23795		573	America/Sao_Paulo
3467272	Capim Grosso	-11.38111111	-40.01277778	BR	Bahia		17322		452	America/Bahia
3467305	Capelinha	-17.69138889	-42.51583333	BR	Minas Gerais		20073		913	America/Sao_Paulo
3467319	Capela	-10.50333333	-37.05277778	BR	Sergipe		16023		99	America/Bahia
3467362	Capão da Canoa	-29.74555556	-50.00972222	BR	Rio Grande do Sul		35896		1	America/Sao_Paulo
3467371	Capâo Bonito	-24.00583333	-48.34944444	BR	São Paulo		37206		809	America/Sao_Paulo
3467452	Canoinhas	-26.17722222	-50.39	BR	Santa Catarina		38862		782	America/Sao_Paulo
3467467	Canoas	-29.91777778	-51.18361111	BR	Rio Grande do Sul		328291		19	America/Sao_Paulo
3467512	Canguçu	-31.395	-52.67555556	BR	Rio Grande do Sul		20134		347	America/Sao_Paulo
3467530	Canela	-29.36555556	-50.81555556	BR	Rio Grande do Sul		33528		614	America/Sao_Paulo
3467542	Cândido Mota	-22.74638889	-50.38694444	BR	São Paulo		28144		533	America/Sao_Paulo
3467550	Candelária	-29.66916667	-52.78888889	BR	Rio Grande do Sul		15199		118	America/Sao_Paulo
3467577	Canavieiras	-15.675	-38.94722222	BR	Bahia		26375		1	America/Bahia
3467673	Campo Verde	-20.4166667	-54.0666667	BR	Mato Grosso do Sul		22806		483	America/Campo_Grande
3467677	Campos Novos	-27.40166667	-51.225	BR	Santa Catarina		22563		843	America/Sao_Paulo
3467680	Campos Gerais	-21.235	-45.75861111	BR	Minas Gerais		22260		902	America/Sao_Paulo
3467684	Campos do Jordão	-22.73944444	-45.59138889	BR	São Paulo		53319		1722	America/Sao_Paulo
3467687	Campos Belos	-13.03666667	-46.77166667	BR	Goias		15582		595	America/Araguaina
3467693	Campos	-21.75	-41.3	BR	Rio de Janeiro		387417		1	America/Sao_Paulo
3467717	Campo Mourão	-24.04555556	-52.38305556	BR	Paraná		75401		593	America/Campo_Grande
3467736	Campo Largo	-25.45861111	-49.52833333	BR	Paraná		94668		914	America/Sao_Paulo
3467747	Campo Grande	-20.44277778	-54.64638889	BR	Mato Grosso do Sul		729151		602	America/Campo_Grande
3467760	Campo Formoso	-10.5075	-40.32138889	BR	Bahia		23920		621	America/Bahia
3467796	Campo Belo	-20.89722222	-45.27722222	BR	Minas Gerais		47491		902	America/Sao_Paulo
3467865	Campinas	-22.90555556	-47.06083333	BR	São Paulo		1031554		670	America/Sao_Paulo
3467877	Campina Grande do Sul	-25.30555556	-49.05527778	BR	Paraná		31112		901	America/Sao_Paulo
3467956	Cambuí	-22.61222222	-46.0575	BR	Minas Gerais		21246		916	America/Sao_Paulo
3467978	Cambé	-23.27583333	-51.27833333	BR	Paraná		91080		611	America/Campo_Grande
3467985	Cambará	-23.04638889	-50.07361111	BR	Paraná		21380		530	America/Sao_Paulo
3468014	Camaquã	-30.85111111	-51.81222222	BR	Rio Grande do Sul		53169		90	America/Sao_Paulo
3468023	Camanducaia	-22.75527778	-46.14472222	BR	Minas Gerais		17822		1206	America/Sao_Paulo
3468031	Camaçari	-12.6975	-38.32416667	BR	Bahia		188758		14	America/Bahia
3468100	Caldas Novas	-17.74166667	-48.625	BR	Goias		63675		682	America/Campo_Grande
3468121	Cajuru	-21.27527778	-47.30416667	BR	São Paulo		19539		803	America/Sao_Paulo
3468157	Cajati	-24.73611111	-48.12277778	BR	São Paulo		27565		118	America/Sao_Paulo
3468158	Cajamar	-23.35611111	-46.87694444	BR	São Paulo		56682		817	America/Sao_Paulo
3468215	Caieiras	-23.36416667	-46.74055556	BR	São Paulo		87188		945	America/Sao_Paulo
3468317	Caetité	-14.06944444	-42.475	BR	Bahia		27187		802	America/Bahia
3468327	Caeté	-19.88	-43.66972222	BR	Minas Gerais		33231		900	America/Sao_Paulo
3468376	Cachoeiro de Itapemirim	-20.84888889	-41.11277778	BR	Espírito Santo		187019		90	America/Sao_Paulo
3468403	Cachoeirinha	-29.95111111	-51.09388889	BR	Rio Grande do Sul		121084		44	America/Sao_Paulo
3468425	Cachoeiras de Macacu	-22.4625	-42.65305556	BR	Rio de Janeiro		46177		160	America/Sao_Paulo
3468436	Cachoeira do Sul	-30.03916667	-52.89388889	BR	Rio Grande do Sul		74694		63	America/Sao_Paulo
3468535	Cachoeira	-12.61833333	-38.95583333	BR	Bahia		16145		131	America/Bahia
3468560	Caçapava do Sul	-30.51222222	-53.49138889	BR	Rio Grande do Sul		17522		320	America/Sao_Paulo
3468562	Caçapava	-23.10083333	-45.70694444	BR	São Paulo		72340		576	America/Sao_Paulo
3468570	Caçador	-26.77527778	-51.015	BR	Santa Catarina		63726		914	America/Sao_Paulo
3468592	Cabreúva	-23.3075	-47.13277778	BR	São Paulo		38738		652	America/Sao_Paulo
3468615	Cabo Frio	-22.87944444	-42.01861111	BR	Rio de Janeiro		108239		1	America/Sao_Paulo
3468704	Butiá	-30.11972222	-51.96222222	BR	Rio Grande do Sul		19494		120	America/Sao_Paulo
